comment_id,comment_text,sentiment,category,emoji_count,hashtag_count,exclaim_count,word_count,char_count,likes,follower_bin
4852,Worst content ever 😒,Negative,fitness,1,0,0,4,20,1,2
4853,This warmed my heart 🥰,Positive,travel,1,0,0,5,22,17,1
4854,Just scrolling by #yummy #foodie,Neutral,food,0,2,0,5,32,2,0
4855,Added to my list,Neutral,travel,0,0,0,4,16,4,2
4856,You look amazing!,Positive,fashion,0,0,1,3,17,2,2
4857,Are you hiring? #mood #dailylife,Neutral,lifestyle,0,2,0,5,32,0,0
4858,So proud of you ❤️ #fashion,Positive,fashion,0,1,0,6,27,33,0
4859,You always deliver 💯 #skincare #beauty,Positive,beauty,1,2,0,6,38,29,1
4860,This is so beautiful!,Positive,beauty,0,0,1,4,21,26,1
4861,Not what I expected 🙁,Negative,beauty,1,0,0,5,21,2,2
4862,You are so inspiring!,Positive,tech,0,0,1,4,21,19,2
4863,Saved this post,Neutral,beauty,0,0,0,3,15,0,0
4864,Living for this content! #beauty,Positive,beauty,0,1,1,5,32,4,2
4865,Stunning as always!,Positive,fitness,0,0,1,3,19,4,0
4866,Classic style #gym #workout,Neutral,fitness,0,2,0,4,27,5,0
4867,Very underwhelming,Negative,travel,0,0,0,2,18,1,0
4868,Way too much editing,Negative,beauty,0,0,0,4,20,0,0
4869,Classic style,Neutral,food,0,0,0,2,13,4,0
4870,Such a vibe ✨,Positive,beauty,0,0,0,4,13,20,0
4871,Wow just wow 😮,Positive,fitness,1,0,0,4,14,5,0
4872,Actual goals 🙌,Positive,fitness,1,0,0,3,14,1,1
4873,You are so inspiring! #instafood,Positive,food,0,1,1,5,32,2,0
4874,Interesting shot,Neutral,tech,0,0,0,2,16,1,2
4875,Goals! 🔥🔥,Positive,fitness,2,0,1,2,9,4,2
4876,This deserves more likes! #programming #coding,Positive,tech,0,2,1,6,46,12,2
4877,Interesting perspective #selfcare,Neutral,beauty,0,1,0,3,33,4,2
4878,Totally in love! #mood,Positive,lifestyle,0,1,1,4,22,14,1
4879,This is so disappointing 😞,Negative,fitness,1,0,0,5,26,1,0
4880,What's the song?,Neutral,lifestyle,0,0,0,3,16,8,2
4881,This place looks dreamy 🌈,Positive,food,1,0,0,5,25,2,0
4882,Hard pass 👎,Negative,travel,1,0,0,3,11,1,1
4883,Absolutely not my thing,Negative,lifestyle,0,0,0,4,23,4,0
4884,Spreading good vibes 🌟,Positive,fitness,1,0,0,4,22,2,2
4885,This is fire 🔥,Positive,lifestyle,1,0,0,4,14,1,0
4886,Ugh not again 🙄,Negative,tech,1,0,0,4,15,6,2
4887,Absolutely love this! #instafood,Positive,food,0,1,1,4,32,5,2
4888,Love from India 🇮🇳 #selfcare,Neutral,beauty,0,1,0,5,28,5,2
4889,This is so beautiful! #outfitoftheday,Positive,fashion,0,1,1,5,37,0,1
4890,Just stop already #champion,Negative,sports,0,1,0,4,27,3,1
4891,New follower here! #explore #wanderlust,Neutral,travel,0,2,1,5,39,1,2
4892,How long did this take?,Neutral,beauty,0,0,0,5,23,0,2
4893,This place looks dreamy 🌈,Positive,travel,1,0,0,5,25,11,1
4894,Living for this content!,Positive,food,0,0,1,4,24,3,0
4895,You look amazing!,Positive,lifestyle,0,0,1,3,17,5,1
4896,Actual goals 🙌 #dailylife,Positive,lifestyle,1,1,0,4,25,1,0
4897,You lost me here,Negative,beauty,0,0,0,4,16,0,2
4898,This is everything ❤️,Positive,food,0,0,0,4,21,4,1
4899,You lost me here,Negative,beauty,0,0,0,4,16,0,0
4900,This place looks dreamy 🌈,Positive,sports,1,0,0,5,25,29,2
4901,You look amazing!,Positive,lifestyle,0,0,1,3,17,0,2
4902,Terrible quality tbh #outfitoftheday,Negative,fashion,0,1,0,4,36,1,2
4903,This made my day 😍,Positive,travel,1,0,0,5,18,1,0
4904,Could be better could be worse,Neutral,fashion,0,0,0,6,30,1,1
4905,Literally the best 💖,Positive,tech,1,0,0,4,20,31,0
4906,This looks awful honestly,Negative,food,0,0,0,4,25,0,0
4907,This place looks dreamy 🌈,Positive,tech,1,0,0,5,25,40,1
4908,Getting worse every post,Negative,travel,0,0,0,4,24,0,1
4909,This warmed my heart 🥰,Positive,fitness,1,0,0,5,22,16,2
4910,What were you thinking? #selfcare,Negative,beauty,0,1,0,5,33,2,0
4911,Just stop already,Negative,fitness,0,0,0,3,17,6,0
4912,Just stop already #glow #beauty,Negative,beauty,0,2,0,5,31,2,2
4913,This place looks dreamy 🌈,Positive,lifestyle,1,0,0,5,25,9,1
4914,What filter is this?,Neutral,beauty,0,0,0,4,20,1,0
4915,This is cringe,Negative,travel,0,0,0,3,14,0,2
4916,This is misleading,Negative,travel,0,0,0,3,18,7,2
4917,Okay content,Neutral,food,0,0,0,2,12,1,2
4918,So proud of you ❤️ #trendy #style,Positive,fashion,0,2,0,7,33,5,1
4919,Totally unrelatable,Negative,tech,0,0,0,2,19,4,1
4920,Spreading good vibes 🌟,Positive,lifestyle,1,0,0,4,22,4,2
4921,Followed for more content,Neutral,tech,0,0,0,4,25,15,0
4922,Totally in love!,Positive,tech,0,0,1,3,16,16,2
4923,Can't stop smiling at this 😊 #travel,Positive,travel,1,1,0,7,36,10,1
4924,Actual goals 🙌,Positive,beauty,1,0,0,3,14,25,0
4925,What camera did you use?,Neutral,sports,0,0,0,5,24,0,1
4926,Passing through 👀,Neutral,fitness,1,0,0,3,17,1,2
4927,Totally unrelatable,Negative,lifestyle,0,0,0,2,19,1,0
4928,Obsessed with this look!,Positive,beauty,0,0,1,4,24,3,2
4929,Blessed to see this! #football,Positive,sports,0,1,1,5,30,16,2
4930,You are so inspiring!,Positive,beauty,0,0,1,4,21,30,2
4931,Love your energy!,Positive,fitness,0,0,1,3,17,6,2
4932,Goals! 🔥🔥,Positive,food,2,0,1,2,9,5,0
4933,Goals! 🔥🔥,Positive,travel,2,0,1,2,9,39,1
4934,Different vibe today,Neutral,food,0,0,0,3,20,2,1
4935,Stop posting this garbage,Negative,travel,0,0,0,4,25,2,0
4936,Yesss queen 👑,Positive,tech,1,0,0,3,13,5,0
4937,You inspire me every day,Positive,travel,0,0,0,5,24,28,2
4938,Blessed to see this!,Positive,tech,0,0,1,4,20,10,0
4939,What camera did you use? #instafood,Neutral,food,0,1,0,6,35,7,1
4940,Absolutely not my thing,Negative,fitness,0,0,0,4,23,5,0
4941,So proud of you ❤️,Positive,fashion,0,0,0,5,18,5,2
4942,This is everything ❤️,Positive,sports,0,0,0,4,21,6,1
4943,This made my day 😍 #mood,Positive,lifestyle,1,1,0,6,24,22,0
4944,Ugh not again 🙄,Negative,lifestyle,1,0,0,4,15,1,2
4945,What's the song?,Neutral,lifestyle,0,0,0,3,16,7,1
4946,Incredible photo!,Positive,beauty,0,0,1,2,17,33,2
4947,New follower here!,Neutral,tech,0,0,1,3,18,4,0
4948,Getting worse every post,Negative,travel,0,0,0,4,24,4,1
4949,Magical shot! 📸,Positive,travel,1,0,1,3,15,19,0
4950,You look amazing!,Positive,fitness,0,0,1,3,17,22,2
4951,Could be better could be worse #outfitoftheday,Neutral,fashion,0,1,0,7,46,2,1
4952,Pure perfection! #glow,Positive,beauty,0,1,1,3,22,0,0
4953,So proud of you ❤️,Positive,fashion,0,0,0,5,18,6,2
4954,Love your energy! #programming,Positive,tech,0,1,1,4,30,13,1
4955,Magical shot! 📸 #workout #gains,Positive,fitness,1,2,1,5,31,7,0
4956,Slaying as usual 👏 #innovation #coding,Positive,tech,1,2,0,6,38,16,1
4957,Blessed to see this!,Positive,fitness,0,0,1,4,20,5,2
4958,This is so fake,Negative,fashion,0,0,0,4,15,3,1
4959,Worst content ever 😒,Negative,sports,1,0,0,4,20,0,1
4960,Stunning as always!,Positive,beauty,0,0,1,3,19,16,1
4961,Incredible photo!,Positive,tech,0,0,1,2,17,9,1
4962,Yesss queen 👑,Positive,lifestyle,1,0,0,3,13,2,1
4963,Living for this content!,Positive,lifestyle,0,0,1,4,24,4,2
4964,Goals! 🔥🔥,Positive,tech,2,0,1,2,9,16,2
4965,You look amazing! #fitlife #fitness,Positive,fitness,0,2,1,5,35,7,0
4966,This ruins everything 😤,Negative,fitness,1,0,0,4,23,0,2
4967,Best post today!,Positive,sports,0,0,1,3,16,41,2
4968,How long did this take? #trendy #outfitoftheday,Neutral,fashion,0,2,0,7,47,6,0
4969,10/10 content!,Positive,beauty,0,0,1,2,14,37,1
4970,Best post today! #workout #fitness,Positive,fitness,0,2,1,5,34,6,1
4971,Super boring honestly #makeup #selfcare,Negative,beauty,0,2,0,5,39,1,0
4972,This is cringe,Negative,beauty,0,0,0,3,14,6,2
4973,Ugh not again 🙄,Negative,beauty,1,0,0,4,15,2,1
4974,Added to my list,Neutral,beauty,0,0,0,4,16,6,2
4975,Such a vibe ✨,Positive,food,0,0,0,4,13,3,2
4976,What's the song?,Neutral,tech,0,0,0,3,16,2,0
4977,Incredible photo!,Positive,fashion,0,0,1,2,17,1,2
4978,DM me please #programming,Neutral,tech,0,1,0,4,25,1,0
4979,This is everything ❤️ #champion #athlete,Positive,sports,0,2,0,6,40,0,2
4980,"Nice location, where is this? #style #trendy",Neutral,fashion,0,2,0,7,44,0,0
4981,Spreading good vibes 🌟,Positive,fashion,1,0,0,4,22,45,1
4982,Not a fan of this at all #vibes,Negative,lifestyle,0,1,0,8,31,0,2
4983,Interesting shot #gains #fitness,Neutral,fitness,0,2,0,4,32,5,2
4984,DM me please,Neutral,fitness,0,0,0,3,12,9,1
4985,Stunning as always!,Positive,tech,0,0,1,3,19,9,1
4986,This is so fake #adventure,Negative,travel,0,1,0,5,26,0,2
4987,So happy for you!,Positive,beauty,0,0,1,4,17,15,2
4988,So happy for you!,Positive,lifestyle,0,0,1,4,17,11,0
4989,When was this taken?,Neutral,sports,0,0,0,4,20,6,2
4990,Okay I guess,Neutral,lifestyle,0,0,0,3,12,7,1
4991,Totally in love!,Positive,fashion,0,0,1,3,16,44,0
4992,This is everything ❤️,Positive,beauty,0,0,0,4,21,10,2
4993,You always deliver 💯 #ai #coding,Positive,tech,1,2,0,6,32,5,1
4994,You lost me here,Negative,fashion,0,0,0,4,16,3,2
4995,Love from India 🇮🇳,Neutral,beauty,0,0,0,4,18,0,2
4996,Why do people even like this?,Negative,sports,0,0,0,6,29,6,0
4997,Neutral opinion here,Neutral,tech,0,0,0,3,20,0,0
4998,Totally unrelatable #instafood #yummy,Negative,food,0,2,0,4,37,1,2
4999,Such a vibe ✨,Positive,beauty,0,0,0,4,13,20,0
5000,Living for this content!,Positive,beauty,0,0,1,4,24,10,2
5001,This warmed my heart 🥰,Positive,sports,1,0,0,5,22,6,0
5002,Blessed to see this!,Positive,lifestyle,0,0,1,4,20,7,0
5003,Pure perfection!,Positive,travel,0,0,1,2,16,23,0
5004,This deserves more likes!,Positive,travel,0,0,1,4,25,4,1
5005,Spreading good vibes 🌟,Positive,fitness,1,0,0,4,22,24,2
5006,Absolutely not my thing #adventure #explore,Negative,travel,0,2,0,6,43,0,1
5007,What filter is this?,Neutral,tech,0,0,0,4,20,7,2
5008,This deserves more likes! #beauty,Positive,beauty,0,1,1,5,33,22,2
5009,Can't stop smiling at this 😊 #makeup #beauty,Positive,beauty,1,2,0,8,44,2,2
5010,Incredible photo!,Positive,food,0,0,1,2,17,6,2
5011,Getting worse every post,Negative,fitness,0,0,0,4,24,0,1
5012,Neutral opinion here #inspo,Neutral,lifestyle,0,1,0,4,27,6,1
5013,What camera did you use?,Neutral,fitness,0,0,0,5,24,3,0
5014,This warmed my heart 🥰,Positive,fitness,1,0,0,5,22,12,0
5015,Totally in love!,Positive,beauty,0,0,1,3,16,2,0
5016,This is so beautiful!,Positive,sports,0,0,1,4,21,2,1
5017,Magical shot! 📸,Positive,food,1,0,1,3,15,0,1
5018,Added to my list,Neutral,sports,0,0,0,4,16,1,2
5019,Totally unrelatable,Negative,lifestyle,0,0,0,2,19,2,1
5020,10/10 content!,Positive,fashion,0,0,1,2,14,23,2
5021,Ugh not again 🙄,Negative,food,1,0,0,4,15,3,1
5022,So bad I had to comment,Negative,fitness,0,0,0,6,23,1,0
5023,Wow just wow 😮,Positive,food,1,0,0,4,14,36,2
5024,Slaying as usual 👏 #foodporn #instafood,Positive,food,1,2,0,6,39,15,0
5025,This is fire 🔥,Positive,travel,1,0,0,4,14,31,2
5026,This warmed my heart 🥰,Positive,lifestyle,1,0,0,5,22,8,1
5027,Love your energy! #gains,Positive,fitness,0,1,1,4,24,3,2
5028,Stunning as always!,Positive,tech,0,0,1,3,19,0,2
5029,So bad I had to comment #cricket #football,Negative,sports,0,2,0,8,42,3,2
5030,How long did this take? #football,Neutral,sports,0,1,0,6,33,0,2
5031,Completely overrated,Negative,fashion,0,0,0,2,20,1,0
5032,This is so disappointing 😞,Negative,sports,1,0,0,5,26,2,0
5033,So happy for you! #glow,Positive,beauty,0,1,1,5,23,9,2
5034,This is so beautiful!,Positive,beauty,0,0,1,4,21,11,0
5035,Blessed to see this!,Positive,fitness,0,0,1,4,20,2,0
5036,This is cringe,Negative,sports,0,0,0,3,14,1,2
5037,You always deliver 💯,Positive,fashion,1,0,0,4,20,11,1
5038,This looks awful honestly,Negative,tech,0,0,0,4,25,10,2
5039,You lost me here,Negative,food,0,0,0,4,16,3,0
5040,"Noted, will try #skincare #selfcare",Neutral,beauty,0,2,0,5,35,12,1
5041,This ruins everything 😤 #beauty,Negative,beauty,1,1,0,5,31,4,1
5042,Such a vibe ✨,Positive,fitness,0,0,0,4,13,10,0
5043,So proud of you ❤️,Positive,beauty,0,0,0,5,18,2,2
5044,Way too much editing,Negative,sports,0,0,0,4,20,3,0
5045,This is everything ❤️,Positive,sports,0,0,0,4,21,11,1
5046,This made my day 😍 #athlete #champion,Positive,sports,1,2,0,7,37,11,0
5047,Different vibe today #tech #ai,Neutral,tech,0,2,0,5,30,3,0
5048,Could be better could be worse,Neutral,tech,0,0,0,6,30,3,2
5049,This looks awful honestly #selfcare #skincare,Negative,beauty,0,2,0,6,45,1,0
5050,Why do people even like this?,Negative,sports,0,0,0,6,29,2,1
5051,Goals! 🔥🔥 #vibes #dailylife,Positive,lifestyle,2,2,1,4,27,2,1
5052,How long did this take?,Neutral,sports,0,0,0,5,23,8,0
5053,Okay content #cricket,Neutral,sports,0,1,0,3,21,1,0
5054,Literally the best 💖 #dailylife #inspo,Positive,lifestyle,1,2,0,6,38,1,0
5055,Could be better could be worse #innovation,Neutral,tech,0,1,0,7,42,2,1
5056,Just stop already,Negative,sports,0,0,0,3,17,3,0
5057,Completely overrated #skincare #makeup,Negative,beauty,0,2,0,4,38,1,1
5058,Slaying as usual 👏,Positive,beauty,1,0,0,4,18,3,1
5059,First time seeing this #fitlife #workout,Neutral,fitness,0,2,0,6,40,4,1
5060,Keep posting please! #selfcare,Positive,beauty,0,1,1,4,30,5,2
5061,Tagged my friend,Neutral,travel,0,0,0,3,16,13,2
5062,Totally in love!,Positive,beauty,0,0,1,3,16,30,2
5063,Absolutely love this!,Positive,fashion,0,0,1,3,21,8,1
5064,Neutral opinion here,Neutral,lifestyle,0,0,0,3,20,1,2
5065,This is fire 🔥,Positive,lifestyle,1,0,0,4,14,16,2
5066,Terrible quality tbh #mood,Negative,lifestyle,0,1,0,4,26,0,2
5067,Literally the best 💖,Positive,sports,1,0,0,4,20,7,1
5068,Not a fan of this at all,Negative,sports,0,0,0,7,24,1,0
5069,I disagree completely,Negative,lifestyle,0,0,0,3,21,7,1
5070,Literally the best 💖 #travel,Positive,travel,1,1,0,5,28,0,1
5071,This ruins everything 😤 #makeup #selfcare,Negative,beauty,1,2,0,6,41,2,2
5072,Could be better could be worse,Neutral,lifestyle,0,0,0,6,30,6,2
5073,Just scrolling by #coding,Neutral,tech,0,1,0,4,25,3,0
5074,New follower here!,Neutral,fashion,0,0,1,3,18,0,0
5075,This made my day 😍,Positive,lifestyle,1,0,0,5,18,43,2
5076,Just saw this on explore,Neutral,lifestyle,0,0,0,5,24,3,1
5077,Completely overrated,Negative,food,0,0,0,2,20,2,2
5078,Literally the best 💖,Positive,beauty,1,0,0,4,20,3,1
5079,Slaying as usual 👏 #wanderlust #adventure,Positive,travel,1,2,0,6,41,7,2
5080,Not bad not great,Neutral,food,0,0,0,4,17,2,1
5081,Wow just wow 😮,Positive,beauty,1,0,0,4,14,0,1
5082,This place looks dreamy 🌈,Positive,fitness,1,0,0,5,25,1,1
5083,Slaying as usual 👏,Positive,beauty,1,0,0,4,18,21,2
5084,When was this taken?,Neutral,beauty,0,0,0,4,20,1,1
5085,Checking in from Dubai 🇦🇪,Neutral,tech,0,0,0,5,25,1,0
5086,This place looks dreamy 🌈,Positive,lifestyle,1,0,0,5,25,8,1
5087,Totally unrelatable #foodporn,Negative,food,0,1,0,3,29,4,0
5088,You are so inspiring!,Positive,fashion,0,0,1,4,21,0,0
5089,New follower here!,Neutral,fitness,0,0,1,3,18,4,1
5090,So much hype for nothing #inspo,Negative,lifestyle,0,1,0,6,31,0,1
5091,Stop posting this garbage,Negative,sports,0,0,0,4,25,0,2
5092,This warmed my heart 🥰,Positive,fitness,1,0,0,5,22,0,1
5093,Stop posting this garbage,Negative,lifestyle,0,0,0,4,25,5,0
5094,Slaying as usual 👏 #lifestyle #vibes,Positive,lifestyle,1,2,0,6,36,1,0
5095,Love from India 🇮🇳 #foodie #foodporn,Neutral,food,0,2,0,6,36,0,0
5096,Not what I expected 🙁,Negative,tech,1,0,0,5,21,1,0
5097,How long did this take? #travel,Neutral,travel,0,1,0,6,31,9,2
5098,"Nice location, where is this?",Neutral,beauty,0,0,0,5,29,1,1
5099,This place looks dreamy 🌈,Positive,tech,1,0,0,5,25,6,0
5100,Not a fan of this at all,Negative,fitness,0,0,0,7,24,0,1
5101,10/10 content! #travel,Positive,travel,0,1,1,3,22,7,1
5102,This warmed my heart 🥰 #cricket,Positive,sports,1,1,0,6,31,10,2
5103,Yesss queen 👑,Positive,sports,1,0,0,3,13,10,1
5104,You always deliver 💯 #trendy #outfitoftheday,Positive,fashion,1,2,0,6,44,4,0
5105,What filter is this?,Neutral,fashion,0,0,0,4,20,1,2
5106,Can't stop smiling at this 😊,Positive,food,1,0,0,6,28,1,1
5107,Best post today! #travel #explore,Positive,travel,0,2,1,5,33,5,2
5108,This is so fake,Negative,beauty,0,0,0,4,15,0,2
5109,This ruins everything 😤,Negative,food,1,0,0,4,23,4,2
5110,Spreading good vibes 🌟,Positive,lifestyle,1,0,0,4,22,40,1
5111,This makes no sense #foodporn,Negative,food,0,1,0,5,29,10,0
5112,You look amazing! #wanderlust,Positive,travel,0,1,1,4,29,24,2
5113,Totally in love!,Positive,food,0,0,1,3,16,11,0
5114,This is so fake #skincare,Negative,beauty,0,1,0,5,25,3,2
5115,Added to my list #beauty,Neutral,beauty,0,1,0,5,24,1,1
5116,Different vibe today #sports,Neutral,sports,0,1,0,4,28,4,1
5117,Slaying as usual 👏,Positive,sports,1,0,0,4,18,7,0
5118,Added to my list #coding #programming,Neutral,tech,0,2,0,6,37,3,0
5119,Can't stop smiling at this 😊,Positive,beauty,1,0,0,6,28,17,2
5120,Living for this content! #fitlife #gym,Positive,fitness,0,2,1,6,38,3,2
5121,You inspire me every day #football #cricket,Positive,sports,0,2,0,7,43,4,2
5122,Slaying as usual 👏,Positive,beauty,1,0,0,4,18,31,1
5123,This is fire 🔥,Positive,travel,1,0,0,4,14,0,0
5124,Slaying as usual 👏 #vibes,Positive,lifestyle,1,1,0,5,25,7,2
5125,Okay content,Neutral,food,0,0,0,2,12,12,1
5126,What's the song? #delicious #foodporn,Neutral,food,0,2,0,5,37,4,0
5127,Way too much editing #delicious,Negative,food,0,1,0,5,31,2,2
5128,You inspire me every day,Positive,fashion,0,0,0,5,24,3,1
5129,What filter is this?,Neutral,lifestyle,0,0,0,4,20,2,2
5130,Saved this post #travel,Neutral,travel,0,1,0,4,23,9,0
5131,Goals! 🔥🔥,Positive,fashion,2,0,1,2,9,9,0
5132,So much hype for nothing,Negative,tech,0,0,0,5,24,2,0
5133,Checking in from Dubai 🇦🇪,Neutral,beauty,0,0,0,5,25,0,0
5134,Okay content,Neutral,fitness,0,0,0,2,12,0,0
5135,This warmed my heart 🥰,Positive,fitness,1,0,0,5,22,39,1
5136,Absolutely love this!,Positive,food,0,0,1,3,21,5,2
5137,Incredible photo!,Positive,fashion,0,0,1,2,17,11,2
5138,Super boring honestly,Negative,tech,0,0,0,3,21,0,0
5139,This deserves more likes!,Positive,fashion,0,0,1,4,25,13,2
5140,You inspire me every day,Positive,sports,0,0,0,5,24,32,0
5141,"Noted, will try",Neutral,fashion,0,0,0,3,15,4,0
5142,Slaying as usual 👏,Positive,travel,1,0,0,4,18,1,0
5143,Stunning as always!,Positive,food,0,0,1,3,19,10,0
5144,Way too much editing #delicious,Negative,food,0,1,0,5,31,4,1
5145,Different vibe today,Neutral,lifestyle,0,0,0,3,20,2,2
5146,Literally the best 💖,Positive,travel,1,0,0,4,20,25,0
5147,Followed for more content #skincare,Neutral,beauty,0,1,0,5,35,5,0
5148,Completely overrated,Negative,fitness,0,0,0,2,20,6,2
5149,Blessed to see this!,Positive,food,0,0,1,4,20,11,1
5150,Passing through 👀,Neutral,tech,1,0,0,3,17,0,2
5151,Love your energy!,Positive,fashion,0,0,1,3,17,4,1
5152,Living for this content!,Positive,fashion,0,0,1,4,24,2,2
5153,Best post today! #cricket,Positive,sports,0,1,1,4,25,28,2
5154,So happy for you! #ootd #style,Positive,fashion,0,2,1,6,30,17,1
5155,Goals! 🔥🔥 #outfitoftheday,Positive,fashion,2,1,1,3,25,13,1
5156,Such a vibe ✨ #explore #travel,Positive,travel,0,2,0,6,30,4,2
5157,This looks awful honestly,Negative,beauty,0,0,0,4,25,0,1
5158,Best post today! #fashion #outfitoftheday,Positive,fashion,0,2,1,5,41,16,0
5159,This deserves more likes! #adventure,Positive,travel,0,1,1,5,36,7,2
5160,This deserves more likes!,Positive,beauty,0,0,1,4,25,3,1
5161,Goals! 🔥🔥 #ai,Positive,tech,2,1,1,3,13,11,1
5162,Can't stop smiling at this 😊,Positive,fitness,1,0,0,6,28,0,0
5163,Can't stop smiling at this 😊 #selfcare,Positive,beauty,1,1,0,7,38,4,0
5164,Just saw this on explore #workout,Neutral,fitness,0,1,0,6,33,3,0
5165,Slaying as usual 👏,Positive,fashion,1,0,0,4,18,1,1
5166,New follower here!,Neutral,fitness,0,0,1,3,18,20,1
5167,This deserves more likes!,Positive,sports,0,0,1,4,25,2,0
5168,Are you hiring?,Neutral,lifestyle,0,0,0,3,15,0,0
5169,What camera did you use?,Neutral,travel,0,0,0,5,24,1,0
5170,First time seeing this,Neutral,lifestyle,0,0,0,4,22,7,0
5171,How long did this take?,Neutral,fitness,0,0,0,5,23,2,2
5172,What were you thinking? #lifestyle,Negative,lifestyle,0,1,0,5,34,2,1
5173,This deserves more likes! #fitness,Positive,fitness,0,1,1,5,34,0,1
5174,This is so fake,Negative,lifestyle,0,0,0,4,15,0,2
5175,Super boring honestly,Negative,sports,0,0,0,3,21,1,1
5176,Blessed to see this! #trendy,Positive,fashion,0,1,1,5,28,20,0
5177,Wow just wow 😮,Positive,fitness,1,0,0,4,14,25,1
5178,Just stop already #delicious,Negative,food,0,1,0,4,28,0,2
5179,Nobody asked for this,Negative,fitness,0,0,0,4,21,2,0
5180,Obsessed with this look!,Positive,lifestyle,0,0,1,4,24,29,0
5181,You lost me here,Negative,fitness,0,0,0,4,16,1,1
5182,Terrible quality tbh,Negative,beauty,0,0,0,3,20,5,2
5183,Stunning as always!,Positive,lifestyle,0,0,1,3,19,1,2
5184,Actual goals 🙌,Positive,lifestyle,1,0,0,3,14,32,2
5185,Completely overrated,Negative,travel,0,0,0,2,20,4,2
5186,Such a vibe ✨,Positive,sports,0,0,0,4,13,34,0
5187,How long did this take?,Neutral,fitness,0,0,0,5,23,5,1
5188,10/10 content! #style #fashion,Positive,fashion,0,2,1,4,30,5,1
5189,Yesss queen 👑 #foodporn #delicious,Positive,food,1,2,0,5,34,33,2
5190,First time seeing this,Neutral,beauty,0,0,0,4,22,1,1
5191,Are you hiring?,Neutral,fashion,0,0,0,3,15,2,0
5192,This warmed my heart 🥰,Positive,sports,1,0,0,5,22,14,1
5193,Literally the best 💖,Positive,lifestyle,1,0,0,4,20,17,2
5194,This is everything ❤️ #football #athlete,Positive,sports,0,2,0,6,40,31,0
5195,Love your energy! #makeup #beauty,Positive,beauty,0,2,1,5,33,2,2
5196,Incredible photo!,Positive,sports,0,0,1,2,17,19,0
5197,Pure perfection! #delicious #yummy,Positive,food,0,2,1,4,34,16,0
5198,You inspire me every day,Positive,sports,0,0,0,5,24,0,0
5199,This is everything ❤️,Positive,fashion,0,0,0,4,21,5,2
5200,Way too much editing,Negative,fitness,0,0,0,4,20,0,1
5201,You inspire me every day,Positive,tech,0,0,0,5,24,4,0
5202,What camera did you use?,Neutral,travel,0,0,0,5,24,20,0
5203,Followed for more content #ai,Neutral,tech,0,1,0,5,29,5,1
5204,This is so fake,Negative,food,0,0,0,4,15,3,2
5205,Spreading good vibes 🌟,Positive,fashion,1,0,0,4,22,45,1
5206,Pure perfection! #athlete,Positive,sports,0,1,1,3,25,5,0
5207,So happy for you!,Positive,tech,0,0,1,4,17,19,2
5208,Can't stop smiling at this 😊 #instafood #yummy,Positive,food,1,2,0,8,46,6,2
5209,Love from India 🇮🇳,Neutral,food,0,0,0,4,18,10,2
5210,Keep posting please! #athlete #champion,Positive,sports,0,2,1,5,39,2,0
5211,You always deliver 💯,Positive,sports,1,0,0,4,20,35,2
5212,Stop posting this garbage #mood,Negative,lifestyle,0,1,0,5,31,0,1
5213,This is so disappointing 😞 #foodie,Negative,food,1,1,0,6,34,1,0
5214,Stunning as always!,Positive,tech,0,0,1,3,19,16,2
5215,Living for this content!,Positive,fitness,0,0,1,4,24,6,2
5216,This warmed my heart 🥰 #foodporn,Positive,food,1,1,0,6,32,11,0
5217,Love your energy!,Positive,lifestyle,0,0,1,3,17,7,2
5218,This is misleading #fitlife,Negative,fitness,0,1,0,4,27,4,2
5219,Ugh not again 🙄,Negative,tech,1,0,0,4,15,0,0
5220,Hard pass 👎 #dailylife,Negative,lifestyle,1,1,0,4,22,0,0
5221,Wow just wow 😮 #beauty,Positive,beauty,1,1,0,5,22,4,0
5222,Such a vibe ✨ #coding #tech,Positive,tech,0,2,0,6,27,7,0
5223,DM me please #fashion #ootd,Neutral,fashion,0,2,0,5,27,0,0
5224,Added to my list,Neutral,fitness,0,0,0,4,16,2,2
5225,Obsessed with this look!,Positive,lifestyle,0,0,1,4,24,6,0
5226,Totally unrelatable,Negative,fashion,0,0,0,2,19,0,0
5227,This warmed my heart 🥰,Positive,food,1,0,0,5,22,10,0
5228,Classic style #workout,Neutral,fitness,0,1,0,3,22,10,1
5229,Interesting perspective #adventure #wanderlust,Neutral,travel,0,2,0,4,46,0,1
5230,Best post today! #foodie #instafood,Positive,food,0,2,1,5,35,10,0
5231,This is everything ❤️ #fitness #gym,Positive,fitness,0,2,0,6,35,13,0
5232,Literally the best 💖,Positive,fitness,1,0,0,4,20,6,2
5233,Literally the best 💖 #programming #tech,Positive,tech,1,2,0,6,39,14,2
5234,Hard pass 👎,Negative,food,1,0,0,3,11,1,1
5235,Magical shot! 📸,Positive,tech,1,0,1,3,15,8,0
5236,This is everything ❤️ #outfitoftheday #style,Positive,fashion,0,2,0,6,44,0,1
5237,10/10 content! #instatravel #explore,Positive,travel,0,2,1,4,36,14,0
5238,This made my day 😍 #ai #innovation,Positive,tech,1,2,0,7,34,12,2
5239,This is so disappointing 😞,Negative,sports,1,0,0,5,26,0,0
5240,Best post today!,Positive,fitness,0,0,1,3,16,5,2
5241,Love your energy!,Positive,travel,0,0,1,3,17,46,0
